Date,RTO,Product,Spend
31/5/2018,Hurunui Tourism,Food and beverage serving services,0.958280625
31/5/2018,Hurunui Tourism,Other passenger transport,0.049647182
31/5/2018,Hurunui Tourism,Other tourism products,0.093091218
31/5/2018,Hurunui Tourism,"Retail sales - alcohol, food, and beverages",1.001126769
31/5/2018,Hurunui Tourism,Retail sales - fuel and other automotive products,0.920333257
31/5/2018,Hurunui Tourism,Retail sales - other,0.423633584
31/5/2018,Lake Wanaka Tourism,Accommodation services,0.830762558
31/5/2018,Lake Wanaka Tourism,"Cultural, recreation, and gambling services",0.163587113
31/5/2018,Lake Wanaka Tourism,Food and beverage serving services,1.049369448
31/5/2018,Lake Wanaka Tourism,Other passenger transport,0.286570061
31/5/2018,Lake Wanaka Tourism,Other tourism products,0.481799061
31/5/2018,Lake Wanaka Tourism,"Retail sales - alcohol, food, and beverages",1.225523981
31/5/2018,Lake Wanaka Tourism,Retail sales - fuel and other automotive products,0.800406122
31/5/2018,Lake Wanaka Tourism,Retail sales - other,1.21851032
31/5/2018,Mackenzie Region,Accommodation services,0.674168562
31/5/2018,Mackenzie Region,"Cultural, recreation, and gambling services",0.096052926
31/5/2018,Mackenzie Region,Food and beverage serving services,0.610145753
31/5/2018,Mackenzie Region,Other passenger transport,0.100417398
31/5/2018,Mackenzie Region,Other tourism products,0.166284436
31/5/2018,Mackenzie Region,"Retail sales - alcohol, food, and beverages",0.559895219
31/5/2018,Mackenzie Region,Retail sales - fuel and other automotive products,0.636163904
31/5/2018,Mackenzie Region,Retail sales - other,0.162091387
31/5/2018,Nelson Regional Development Agency (NRDA),Accommodation services,1.802240827
31/5/2018,Nelson Regional Development Agency (NRDA),"Cultural, recreation, and gambling services",0.203510434
31/5/2018,Nelson Regional Development Agency (NRDA),Food and beverage serving services,2.213873007
31/5/2018,Nelson Regional Development Agency (NRDA),Other passenger transport,0.518005765
31/5/2018,Nelson Regional Development Agency (NRDA),Other tourism products,0.71619316
31/5/2018,Nelson Regional Development Agency (NRDA),"Retail sales - alcohol, food, and beverages",2.411014564
31/5/2018,Nelson Regional Development Agency (NRDA),Retail sales - fuel and other automotive products,1.815381248
31/5/2018,Nelson Regional Development Agency (NRDA),Retail sales - other,3.821149406
31/5/2018,Northland Inc,Accommodation services,2.216832989
31/5/2018,Northland Inc,"Cultural, recreation, and gambling services",0.550788322
31/5/2018,Northland Inc,Food and beverage serving services,4.123411613
31/5/2018,Northland Inc,Other passenger transport,0.686214209
31/5/2018,Northland Inc,Other tourism products,2.187494587
31/5/2018,Northland Inc,"Retail sales - alcohol, food, and beverages",6.824865808
31/5/2018,Northland Inc,Retail sales - fuel and other automotive products,4.342676695
31/5/2018,Northland Inc,Retail sales - other,8.490977492
31/5/2018,Not elsewhere classified,Accommodation services,0.427172202
31/5/2018,Not elsewhere classified,"Cultural, recreation, and gambling services",0.122145964
31/5/2018,Not elsewhere classified,Food and beverage serving services,1.473160882
31/5/2018,Not elsewhere classified,Other passenger transport,0.054647873
31/5/2018,Not elsewhere classified,Other tourism products,0.403198575
31/5/2018,Not elsewhere classified,"Retail sales - alcohol, food, and beverages",2.62330076
31/5/2018,Not elsewhere classified,Retail sales - fuel and other automotive products,3.446494317
31/5/2018,Not elsewhere classified,Retail sales - other,1.92206813
31/5/2018,Tourism Bay of Plenty,Accommodation services,2.608083893
31/5/2018,Tourism Bay of Plenty,"Cultural, recreation, and gambling services",0.546092559
31/5/2018,Tourism Bay of Plenty,Food and beverage serving services,5.725680219
31/5/2018,Tourism Bay of Plenty,Other passenger transport,0.504319843
31/5/2018,Tourism Bay of Plenty,Other tourism products,2.894289518
31/5/2018,Tourism Bay of Plenty,"Retail sales - alcohol, food, and beverages",7.374100091
31/5/2018,Tourism Bay of Plenty,Retail sales - fuel and other automotive products,4.161829754
31/5/2018,Tourism Bay of Plenty,Retail sales - other,12.21496365
31/5/2018,Tourism Central Otago,Accommodation services,0.653117314
31/5/2018,Tourism Central Otago,"Cultural, recreation, and gambling services",0.167492114
31/5/2018,Tourism Central Otago,Food and beverage serving services,0.799852
31/5/2018,Tourism Central Otago,Other passenger transport,0.05286086
31/5/2018,Tourism Central Otago,Other tourism products,0.211346638
31/5/2018,Tourism Central Otago,"Retail sales - alcohol, food, and beverages",1.505531193
31/5/2018,Tourism Central Otago,Retail sales - fuel and other automotive products,1.124454115
31/5/2018,Tourism Central Otago,Retail sales - other,0.993854131
31/5/2018,Tourism Waitaki,Accommodation services,0.5597798
31/5/2018,Tourism Waitaki,"Cultural, recreation, and gambling services",0.053306273
31/5/2018,Tourism Waitaki,Food and beverage serving services,1.109315385
31/5/2018,Tourism Waitaki,Other passenger transport,0.085966123
31/5/2018,Tourism Waitaki,Other tourism products,0.173606724
31/5/2018,Tourism Waitaki,"Retail sales - alcohol, food, and beverages",1.187703315
31/5/2018,Tourism Waitaki,Retail sales - fuel and other automotive products,1.580580631
31/5/2018,Tourism Waitaki,Retail sales - other,0.848277455
31/5/2018,Trust Tairawhiti,Accommodation services,0.792395789
31/5/2018,Trust Tairawhiti,"Cultural, recreation, and gambling services",0.06777786
31/5/2018,Trust Tairawhiti,Food and beverage serving services,0.804339105
31/5/2018,Trust Tairawhiti,Other passenger transport,0.10554566
31/5/2018,Trust Tairawhiti,Other tourism products,0.239537091
31/5/2018,Trust Tairawhiti,"Retail sales - alcohol, food, and beverages",1.050018709
31/5/2018,Trust Tairawhiti,Retail sales - fuel and other automotive products,0.845652434
31/5/2018,Trust Tairawhiti,Retail sales - other,0.992213965
31/5/2018,Venture Taranaki,Accommodation services,1.823494681
31/5/2018,Venture Taranaki,"Cultural, recreation, and gambling services",0.170922489
31/5/2018,Venture Taranaki,Food and beverage serving services,2.198218429
31/5/2018,Venture Taranaki,Other passenger transport,0.33800074
31/5/2018,Venture Taranaki,Other tourism products,0.980536415
31/5/2018,Venture Taranaki,"Retail sales - alcohol, food, and beverages",3.274731915
31/5/2018,Venture Taranaki,Retail sales - fuel and other automotive products,1.772093205
31/5/2018,Venture Taranaki,Retail sales - other,3.956713134
31/5/2018,Venture Timaru,Accommodation services,0.540724716
31/5/2018,Venture Timaru,"Cultural, recreation, and gambling services",0.069654495
31/5/2018,Venture Timaru,Food and beverage serving services,1.502412026
31/5/2018,Venture Timaru,Other passenger transport,0.13195342
31/5/2018,Venture Timaru,Other tourism products,0.578815748
31/5/2018,Venture Timaru,"Retail sales - alcohol, food, and beverages",2.604771974
31/5/2018,Venture Timaru,Retail sales - fuel and other automotive products,1.728683394
31/5/2018,Venture Timaru,Retail sales - other,3.198007011
31/5/2018,Visit Ruapehu,Accommodation services,0.700845288
31/5/2018,Visit Ruapehu,"Cultural, recreation, and gambling services",0.135758368
31/5/2018,Visit Ruapehu,Food and beverage serving services,0.524863157
31/5/2018,Visit Ruapehu,Other passenger transport,0.024569031
31/5/2018,Visit Ruapehu,Other tourism products,0.063925083
31/5/2018,Visit Ruapehu,"Retail sales - alcohol, food, and beverages",0.599760902
31/5/2018,Visit Ruapehu,Retail sales - fuel and other automotive products,0.731507774
31/5/2018,Visit Ruapehu,Retail sales - other,0.372941538
31/5/2018,Visit Whanganui,Accommodation services,0.343848323
31/5/2018,Visit Whanganui,"Cultural, recreation, and gambling services",0.061270323
31/5/2018,Visit Whanganui,Food and beverage serving services,0.786230864
31/5/2018,Visit Whanganui,Other passenger transport,0.107993941
31/5/2018,Visit Whanganui,Other tourism products,0.488845974
31/5/2018,Visit Whanganui,"Retail sales - alcohol, food, and beverages",2.256583562
31/5/2018,Visit Whanganui,Retail sales - fuel and other automotive products,0.782968508
31/5/2018,Visit Whanganui,Retail sales - other,1.771545456
31/5/2018,Wellington Regional Economic Development Agency (WREDA),Accommodation services,8.2104591
31/5/2018,Wellington Regional Economic Development Agency (WREDA),"Cultural, recreation, and gambling services",0.873107784
31/5/2018,Wellington Regional Economic Development Agency (WREDA),Food and beverage serving services,15.26632372
31/5/2018,Wellington Regional Economic Development Agency (WREDA),Other passenger transport,2.65451569
31/5/2018,Wellington Regional Economic Development Agency (WREDA),Other tourism products,5.095073418
31/5/2018,Wellington Regional Economic Development Agency (WREDA),"Retail sales - alcohol, food, and beverages",10.96867573
31/5/2018,Wellington Regional Economic Development Agency (WREDA),Retail sales - fuel and other automotive products,4.418366436
31/5/2018,Wellington Regional Economic Development Agency (WREDA),Retail sales - other,20.76420071
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)",Accommodation services,10.04422209
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)","Cultural, recreation, and gambling services",2.969978678
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)",Food and beverage serving services,29.33365958
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)",Other passenger transport,4.146628777
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)",Other tourism products,13.46394889
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)","Retail sales - alcohol, food, and beverages",25.63194057
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - fuel and other automotive products,15.05631106
30/6/2018,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - other,55.58932501
30/6/2018,Central Economic Development Agency (CEDA),Accommodation services,1.291195244
30/6/2018,Central Economic Development Agency (CEDA),"Cultural, recreation, and gambling services",0.194283248
30/6/2018,Central Economic Development Agency (CEDA),Food and beverage serving services,3.26908314
30/6/2018,Central Economic Development Agency (CEDA),Other passenger transport,0.391460617
30/6/2018,Central Economic Development Agency (CEDA),Other tourism products,1.996442803
30/6/2018,Central Economic Development Agency (CEDA),"Retail sales - alcohol, food, and beverages",3.679379532
30/6/2018,Central Economic Development Agency (CEDA),Retail sales - fuel and other automotive products,2.16917207
30/6/2018,Central Economic Development Agency (CEDA),Retail sales - other,8.283581433
30/6/2018,ChristchurchNZ,Accommodation services,4.931505315
30/6/2018,ChristchurchNZ,"Cultural, recreation, and gambling services",1.646518866
30/6/2018,ChristchurchNZ,Food and beverage serving services,10.43059685
30/6/2018,ChristchurchNZ,Other passenger transport,1.812403116
30/6/2018,ChristchurchNZ,Other tourism products,4.620920318
30/6/2018,ChristchurchNZ,"Retail sales - alcohol, food, and beverages",9.538979721
30/6/2018,ChristchurchNZ,Retail sales - fuel and other automotive products,6.888332589
30/6/2018,ChristchurchNZ,Retail sales - other,23.53991907
30/6/2018,Destination Clutha,Accommodation services,0.175801458
30/6/2018,Destination Clutha,"Cultural, recreation, and gambling services",0.06038516
30/6/2018,Destination Clutha,Food and beverage serving services,0.371346854
30/6/2018,Destination Clutha,Other passenger transport,0.015225404
30/6/2018,Destination Clutha,Other tourism products,0.136758154
30/6/2018,Destination Clutha,"Retail sales - alcohol, food, and beverages",0.609308922
30/6/2018,Destination Clutha,Retail sales - fuel and other automotive products,0.659446844
30/6/2018,Destination Clutha,Retail sales - other,0.340212858
30/6/2018,Destination Coromandel,Accommodation services,0.959112023
30/6/2018,Destination Coromandel,"Cultural, recreation, and gambling services",0.38374497
30/6/2018,Destination Coromandel,Food and beverage serving services,2.741144852
30/6/2018,Destination Coromandel,Other passenger transport,0.190764799
30/6/2018,Destination Coromandel,Other tourism products,0.766093722
30/6/2018,Destination Coromandel,"Retail sales - alcohol, food, and beverages",4.655610411
30/6/2018,Destination Coromandel,Retail sales - fuel and other automotive products,2.912891427
30/6/2018,Destination Coromandel,Retail sales - other,3.427552934
30/6/2018,Destination Fiordland,Accommodation services,0.21616737
30/6/2018,Destination Fiordland,"Cultural, recreation, and gambling services",0.049553433
30/6/2018,Destination Fiordland,Food and beverage serving services,0.218288749
30/6/2018,Destination Fiordland,Other passenger transport,0.081631291
30/6/2018,Destination Fiordland,Other tourism products,0.026477711
30/6/2018,Destination Fiordland,"Retail sales - alcohol, food, and beverages",0.183752237
